"tensor(3.8120, device='cuda:0')","tensor(-3.2156, device='cuda:0')","tensor(0.6057, device='cuda:0')"
"tensor(0.8319, device='cuda:0')","tensor(-3.1246, device='cuda:0')","tensor(2.4921, device='cuda:0')"
"tensor(0.7813, device='cuda:0')","tensor(-3.4871, device='cuda:0')","tensor(2.8049, device='cuda:0')"
"tensor(2.0502, device='cuda:0')","tensor(-2.7566, device='cuda:0')","tensor(1.3387, device='cuda:0')"
"tensor(0.2719, device='cuda:0')","tensor(-2.9348, device='cuda:0')","tensor(2.5861, device='cuda:0')"
"tensor(1.0725, device='cuda:0')","tensor(-4.1858, device='cuda:0')","tensor(3.3265, device='cuda:0')"
"tensor(2.2149, device='cuda:0')","tensor(-3.4696, device='cuda:0')","tensor(1.9559, device='cuda:0')"
"tensor(2.2490, device='cuda:0')","tensor(-3.1063, device='cuda:0')","tensor(1.5912, device='cuda:0')"
"tensor(2.1132, device='cuda:0')","tensor(-2.8108, device='cuda:0')","tensor(1.4778, device='cuda:0')"
"tensor(2.4940, device='cuda:0')","tensor(-3.5302, device='cuda:0')","tensor(1.7379, device='cuda:0')"
"tensor(0.2174, device='cuda:0')","tensor(-3.2142, device='cuda:0')","tensor(2.8905, device='cuda:0')"
"tensor(-1.0474, device='cuda:0')","tensor(-2.7854, device='cuda:0')","tensor(3.2096, device='cuda:0')"
"tensor(0.4574, device='cuda:0')","tensor(-3.9699, device='cuda:0')","tensor(3.3431, device='cuda:0')"
"tensor(0.6552, device='cuda:0')","tensor(-3.0795, device='cuda:0')","tensor(2.5337, device='cuda:0')"
"tensor(1.1904, device='cuda:0')","tensor(-2.7655, device='cuda:0')","tensor(1.9507, device='cuda:0')"
"tensor(2.1728, device='cuda:0')","tensor(-3.0853, device='cuda:0')","tensor(1.5453, device='cuda:0')"
"tensor(1.3737, device='cuda:0')","tensor(-1.9464, device='cuda:0')","tensor(0.8297, device='cuda:0')"
"tensor(2.0505, device='cuda:0')","tensor(-3.9706, device='cuda:0')","tensor(2.2977, device='cuda:0')"
"tensor(0.6122, device='cuda:0')","tensor(-2.7371, device='cuda:0')","tensor(2.1547, device='cuda:0')"
"tensor(-1.4651, device='cuda:0')","tensor(-2.3377, device='cuda:0')","tensor(3.0250, device='cuda:0')"
"tensor(-0.6580, device='cuda:0')","tensor(-2.0601, device='cuda:0')","tensor(2.3212, device='cuda:0')"
"tensor(2.1623, device='cuda:0')","tensor(-3.0075, device='cuda:0')","tensor(1.1663, device='cuda:0')"
"tensor(-2.7015, device='cuda:0')","tensor(0.7539, device='cuda:0')","tensor(0.4169, device='cuda:0')"
"tensor(-0.0494, device='cuda:0')","tensor(-2.4141, device='cuda:0')","tensor(2.3470, device='cuda:0')"
"tensor(0.5815, device='cuda:0')","tensor(-2.2139, device='cuda:0')","tensor(1.5465, device='cuda:0')"
"tensor(1.8388, device='cuda:0')","tensor(-3.4690, device='cuda:0')","tensor(2.0022, device='cuda:0')"
"tensor(0.6930, device='cuda:0')","tensor(-2.1429, device='cuda:0')","tensor(1.6695, device='cuda:0')"
"tensor(3.1883, device='cuda:0')","tensor(-3.1037, device='cuda:0')","tensor(0.6275, device='cuda:0')"
"tensor(-1.7126, device='cuda:0')","tensor(1.3594, device='cuda:0')","tensor(-0.8052, device='cuda:0')"
"tensor(0.9547, device='cuda:0')","tensor(-1.6575, device='cuda:0')","tensor(1.0036, device='cuda:0')"
"tensor(1.0178, device='cuda:0')","tensor(-3.2882, device='cuda:0')","tensor(2.4066, device='cuda:0')"
"tensor(2.6784, device='cuda:0')","tensor(-2.3712, device='cuda:0')","tensor(0.2289, device='cuda:0')"
"tensor(3.6613, device='cuda:0')","tensor(-2.9701, device='cuda:0')","tensor(0.5362, device='cuda:0')"
"tensor(3.1667, device='cuda:0')","tensor(-2.9888, device='cuda:0')","tensor(0.7904, device='cuda:0')"
"tensor(1.5170, device='cuda:0')","tensor(-4.1181, device='cuda:0')","tensor(2.8638, device='cuda:0')"
"tensor(1.1537, device='cuda:0')","tensor(-3.6605, device='cuda:0')","tensor(2.8619, device='cuda:0')"
"tensor(-0.1213, device='cuda:0')","tensor(-2.8313, device='cuda:0')","tensor(2.6501, device='cuda:0')"
"tensor(-1.2061, device='cuda:0')","tensor(-0.4409, device='cuda:0')","tensor(0.8812, device='cuda:0')"
"tensor(3.9952, device='cuda:0')","tensor(-2.6517, device='cuda:0')","tensor(0.0652, device='cuda:0')"
"tensor(2.5425, device='cuda:0')","tensor(-4.0761, device='cuda:0')","tensor(2.0936, device='cuda:0')"
"tensor(1.5574, device='cuda:0')","tensor(-3.9656, device='cuda:0')","tensor(2.8199, device='cuda:0')"
"tensor(-0.1420, device='cuda:0')","tensor(-2.0290, device='cuda:0')","tensor(1.8643, device='cuda:0')"
"tensor(0.4170, device='cuda:0')","tensor(-1.1895, device='cuda:0')","tensor(0.9138, device='cuda:0')"
"tensor(-0.0983, device='cuda:0')","tensor(-2.7592, device='cuda:0')","tensor(2.7253, device='cuda:0')"
"tensor(1.7318, device='cuda:0')","tensor(-1.8196, device='cuda:0')","tensor(0.7795, device='cuda:0')"
"tensor(0.9635, device='cuda:0')","tensor(-1.5253, device='cuda:0')","tensor(0.8577, device='cuda:0')"
"tensor(1.9638, device='cuda:0')","tensor(-3.6296, device='cuda:0')","tensor(2.2236, device='cuda:0')"
"tensor(1.1494, device='cuda:0')","tensor(-2.4056, device='cuda:0')","tensor(1.5580, device='cuda:0')"
"tensor(2.9897, device='cuda:0')","tensor(-3.3022, device='cuda:0')","tensor(1.1647, device='cuda:0')"
"tensor(0.3321, device='cuda:0')","tensor(-2.5426, device='cuda:0')","tensor(2.1412, device='cuda:0')"
"tensor(1.1992, device='cuda:0')","tensor(-3.2033, device='cuda:0')","tensor(2.2072, device='cuda:0')"
"tensor(1.3466, device='cuda:0')","tensor(-2.9757, device='cuda:0')","tensor(2.0620, device='cuda:0')"
"tensor(1.5139, device='cuda:0')","tensor(-2.1551, device='cuda:0')","tensor(0.8979, device='cuda:0')"
"tensor(2.2068, device='cuda:0')","tensor(-3.5737, device='cuda:0')","tensor(1.9509, device='cuda:0')"
"tensor(0.0688, device='cuda:0')","tensor(-2.7154, device='cuda:0')","tensor(2.4182, device='cuda:0')"
"tensor(0.4351, device='cuda:0')","tensor(-2.5391, device='cuda:0')","tensor(2.0184, device='cuda:0')"
"tensor(1.5363, device='cuda:0')","tensor(-3.1804, device='cuda:0')","tensor(2.0807, device='cuda:0')"
"tensor(0.1876, device='cuda:0')","tensor(-2.3823, device='cuda:0')","tensor(2.0298, device='cuda:0')"
"tensor(2.0356, device='cuda:0')","tensor(-2.5473, device='cuda:0')","tensor(1.2915, device='cuda:0')"
"tensor(-0.0538, device='cuda:0')","tensor(-2.7072, device='cuda:0')","tensor(2.3390, device='cuda:0')"
"tensor(-0.5481, device='cuda:0')","tensor(-3.1209, device='cuda:0')","tensor(3.4170, device='cuda:0')"
"tensor(0.4104, device='cuda:0')","tensor(-1.8480, device='cuda:0')","tensor(1.5399, device='cuda:0')"
"tensor(0.6303, device='cuda:0')","tensor(-2.6380, device='cuda:0')","tensor(2.1634, device='cuda:0')"
"tensor(0.0220, device='cuda:0')","tensor(-2.2311, device='cuda:0')","tensor(2.1372, device='cuda:0')"
"tensor(0.5742, device='cuda:0')","tensor(-3.1068, device='cuda:0')","tensor(2.6897, device='cuda:0')"
"tensor(1.3513, device='cuda:0')","tensor(-2.8222, device='cuda:0')","tensor(1.9427, device='cuda:0')"
"tensor(1.0385, device='cuda:0')","tensor(-3.4662, device='cuda:0')","tensor(2.7137, device='cuda:0')"
"tensor(-1.8247, device='cuda:0')","tensor(0.6971, device='cuda:0')","tensor(0.1710, device='cuda:0')"
"tensor(0.8677, device='cuda:0')","tensor(-3.0716, device='cuda:0')","tensor(2.4357, device='cuda:0')"
"tensor(-1.2698, device='cuda:0')","tensor(-0.2166, device='cuda:0')","tensor(0.7268, device='cuda:0')"
"tensor(2.1233, device='cuda:0')","tensor(-2.5078, device='cuda:0')","tensor(1.0964, device='cuda:0')"
"tensor(0.4247, device='cuda:0')","tensor(-3.6604, device='cuda:0')","tensor(3.3465, device='cuda:0')"
"tensor(-0.7920, device='cuda:0')","tensor(-3.5273, device='cuda:0')","tensor(3.8814, device='cuda:0')"
"tensor(2.2569, device='cuda:0')","tensor(-3.6427, device='cuda:0')","tensor(1.7119, device='cuda:0')"
"tensor(-0.4554, device='cuda:0')","tensor(-0.6844, device='cuda:0')","tensor(1.0492, device='cuda:0')"
"tensor(0.9120, device='cuda:0')","tensor(-2.6956, device='cuda:0')","tensor(1.8917, device='cuda:0')"
"tensor(-1.3724, device='cuda:0')","tensor(-1.5682, device='cuda:0')","tensor(2.1848, device='cuda:0')"
"tensor(0.2981, device='cuda:0')","tensor(-2.7527, device='cuda:0')","tensor(2.3473, device='cuda:0')"
"tensor(0.3460, device='cuda:0')","tensor(-2.3524, device='cuda:0')","tensor(2.0598, device='cuda:0')"
"tensor(0.4008, device='cuda:0')","tensor(-1.9559, device='cuda:0')","tensor(1.4395, device='cuda:0')"
"tensor(-0.1720, device='cuda:0')","tensor(-2.9854, device='cuda:0')","tensor(3.0240, device='cuda:0')"
"tensor(0.3263, device='cuda:0')","tensor(-2.6860, device='cuda:0')","tensor(2.5371, device='cuda:0')"
"tensor(1.2705, device='cuda:0')","tensor(-1.7139, device='cuda:0')","tensor(0.8630, device='cuda:0')"
"tensor(0.8522, device='cuda:0')","tensor(-3.1286, device='cuda:0')","tensor(2.4121, device='cuda:0')"
"tensor(0.5275, device='cuda:0')","tensor(-3.3036, device='cuda:0')","tensor(2.6967, device='cuda:0')"
"tensor(0.7292, device='cuda:0')","tensor(-2.8573, device='cuda:0')","tensor(2.0250, device='cuda:0')"
"tensor(-0.5239, device='cuda:0')","tensor(-2.1602, device='cuda:0')","tensor(2.4046, device='cuda:0')"
"tensor(-0.4283, device='cuda:0')","tensor(-0.2371, device='cuda:0')","tensor(0.4894, device='cuda:0')"
"tensor(-0.0800, device='cuda:0')","tensor(-3.3540, device='cuda:0')","tensor(3.3529, device='cuda:0')"
"tensor(-2.0839, device='cuda:0')","tensor(2.0425, device='cuda:0')","tensor(-1.0849, device='cuda:0')"
"tensor(-0.5700, device='cuda:0')","tensor(-2.7595, device='cuda:0')","tensor(2.9256, device='cuda:0')"
"tensor(0.8890, device='cuda:0')","tensor(-2.0052, device='cuda:0')","tensor(1.4266, device='cuda:0')"
"tensor(0.6890, device='cuda:0')","tensor(-2.0015, device='cuda:0')","tensor(1.6619, device='cuda:0')"
"tensor(3.2149, device='cuda:0')","tensor(-3.0576, device='cuda:0')","tensor(0.6634, device='cuda:0')"
"tensor(1.3920, device='cuda:0')","tensor(-2.5236, device='cuda:0')","tensor(1.6604, device='cuda:0')"
"tensor(1.9080, device='cuda:0')","tensor(-3.5612, device='cuda:0')","tensor(2.2214, device='cuda:0')"
"tensor(0.3997, device='cuda:0')","tensor(-2.1650, device='cuda:0')","tensor(1.6620, device='cuda:0')"
"tensor(0.0671, device='cuda:0')","tensor(-3.2626, device='cuda:0')","tensor(3.1170, device='cuda:0')"
"tensor(1.7213, device='cuda:0')","tensor(-3.5953, device='cuda:0')","tensor(2.2006, device='cuda:0')"
"tensor(-0.6905, device='cuda:0')","tensor(-2.7079, device='cuda:0')","tensor(2.9907, device='cuda:0')"
"tensor(0.3923, device='cuda:0')","tensor(-1.3275, device='cuda:0')","tensor(0.8259, device='cuda:0')"
"tensor(2.0655, device='cuda:0')","tensor(-4.0459, device='cuda:0')","tensor(2.5622, device='cuda:0')"
"tensor(0.4406, device='cuda:0')","tensor(-3.2224, device='cuda:0')","tensor(2.8479, device='cuda:0')"
"tensor(3.0358, device='cuda:0')","tensor(-3.9513, device='cuda:0')","tensor(1.7719, device='cuda:0')"
"tensor(-0.0326, device='cuda:0')","tensor(-2.8655, device='cuda:0')","tensor(2.7127, device='cuda:0')"
"tensor(0.2126, device='cuda:0')","tensor(-2.6493, device='cuda:0')","tensor(2.4949, device='cuda:0')"
"tensor(1.2485, device='cuda:0')","tensor(-3.0149, device='cuda:0')","tensor(2.1888, device='cuda:0')"
"tensor(2.4516, device='cuda:0')","tensor(-3.5052, device='cuda:0')","tensor(1.7403, device='cuda:0')"
"tensor(0.9062, device='cuda:0')","tensor(-3.2626, device='cuda:0')","tensor(2.3502, device='cuda:0')"
"tensor(0.4770, device='cuda:0')","tensor(-1.2394, device='cuda:0')","tensor(0.6672, device='cuda:0')"
"tensor(2.3517, device='cuda:0')","tensor(-2.7202, device='cuda:0')","tensor(0.9726, device='cuda:0')"
"tensor(0.1609, device='cuda:0')","tensor(-2.7050, device='cuda:0')","tensor(2.4657, device='cuda:0')"
"tensor(0.7094, device='cuda:0')","tensor(-2.9065, device='cuda:0')","tensor(2.2489, device='cuda:0')"
"tensor(1.8561, device='cuda:0')","tensor(-3.1687, device='cuda:0')","tensor(1.8643, device='cuda:0')"
"tensor(1.1683, device='cuda:0')","tensor(-2.3312, device='cuda:0')","tensor(1.5415, device='cuda:0')"
"tensor(1.6747, device='cuda:0')","tensor(-3.3598, device='cuda:0')","tensor(2.0995, device='cuda:0')"
"tensor(2.0204, device='cuda:0')","tensor(-3.9036, device='cuda:0')","tensor(2.5331, device='cuda:0')"
"tensor(2.1208, device='cuda:0')","tensor(-3.7634, device='cuda:0')","tensor(2.2048, device='cuda:0')"
"tensor(2.6242, device='cuda:0')","tensor(-3.2580, device='cuda:0')","tensor(1.5554, device='cuda:0')"
"tensor(1.1489, device='cuda:0')","tensor(-2.8220, device='cuda:0')","tensor(1.8543, device='cuda:0')"
"tensor(0.5609, device='cuda:0')","tensor(-1.7889, device='cuda:0')","tensor(1.3829, device='cuda:0')"
"tensor(-0.0320, device='cuda:0')","tensor(-2.6655, device='cuda:0')","tensor(2.3973, device='cuda:0')"
"tensor(2.8736, device='cuda:0')","tensor(-2.8253, device='cuda:0')","tensor(0.9203, device='cuda:0')"
"tensor(1.6592, device='cuda:0')","tensor(-3.5552, device='cuda:0')","tensor(2.1972, device='cuda:0')"
"tensor(0.2753, device='cuda:0')","tensor(-2.5035, device='cuda:0')","tensor(2.2453, device='cuda:0')"
"tensor(-0.2126, device='cuda:0')","tensor(-2.9441, device='cuda:0')","tensor(2.8732, device='cuda:0')"
"tensor(3.2528, device='cuda:0')","tensor(-3.7443, device='cuda:0')","tensor(1.2567, device='cuda:0')"
"tensor(2.2475, device='cuda:0')","tensor(-4.0960, device='cuda:0')","tensor(2.3485, device='cuda:0')"
"tensor(2.1791, device='cuda:0')","tensor(-3.6166, device='cuda:0')","tensor(1.8295, device='cuda:0')"
"tensor(0.5400, device='cuda:0')","tensor(-2.6683, device='cuda:0')","tensor(2.2734, device='cuda:0')"
"tensor(1.9127, device='cuda:0')","tensor(-3.3107, device='cuda:0')","tensor(1.7734, device='cuda:0')"
"tensor(2.0127, device='cuda:0')","tensor(-4.7274, device='cuda:0')","tensor(3.1618, device='cuda:0')"
"tensor(1.1664, device='cuda:0')","tensor(-3.2653, device='cuda:0')","tensor(2.3920, device='cuda:0')"
"tensor(1.9464, device='cuda:0')","tensor(-2.9192, device='cuda:0')","tensor(1.5420, device='cuda:0')"
"tensor(0.7358, device='cuda:0')","tensor(-3.4384, device='cuda:0')","tensor(2.8576, device='cuda:0')"
"tensor(0.1051, device='cuda:0')","tensor(-3.2099, device='cuda:0')","tensor(3.0781, device='cuda:0')"
"tensor(-0.1581, device='cuda:0')","tensor(-2.7012, device='cuda:0')","tensor(2.4244, device='cuda:0')"
"tensor(0.2563, device='cuda:0')","tensor(-3.0918, device='cuda:0')","tensor(2.6997, device='cuda:0')"
"tensor(1.9273, device='cuda:0')","tensor(-2.6455, device='cuda:0')","tensor(1.2909, device='cuda:0')"
"tensor(0.4833, device='cuda:0')","tensor(-2.5861, device='cuda:0')","tensor(2.0800, device='cuda:0')"
"tensor(1.1987, device='cuda:0')","tensor(-3.6939, device='cuda:0')","tensor(2.4792, device='cuda:0')"
"tensor(2.5071, device='cuda:0')","tensor(-2.4558, device='cuda:0')","tensor(0.6927, device='cuda:0')"
"tensor(3.5517, device='cuda:0')","tensor(-3.4807, device='cuda:0')","tensor(0.9938, device='cuda:0')"
"tensor(2.0413, device='cuda:0')","tensor(-2.7905, device='cuda:0')","tensor(1.4694, device='cuda:0')"
"tensor(3.2064, device='cuda:0')","tensor(-4.3174, device='cuda:0')","tensor(1.8094, device='cuda:0')"
"tensor(3.3559, device='cuda:0')","tensor(-4.1899, device='cuda:0')","tensor(1.6347, device='cuda:0')"
"tensor(1.2693, device='cuda:0')","tensor(-3.3290, device='cuda:0')","tensor(2.2177, device='cuda:0')"
"tensor(-1.6785, device='cuda:0')","tensor(-0.8283, device='cuda:0')","tensor(1.6457, device='cuda:0')"
"tensor(0.4855, device='cuda:0')","tensor(-1.9512, device='cuda:0')","tensor(1.7504, device='cuda:0')"
"tensor(0.3415, device='cuda:0')","tensor(-2.3175, device='cuda:0')","tensor(1.8273, device='cuda:0')"
"tensor(2.1935, device='cuda:0')","tensor(-3.6589, device='cuda:0')","tensor(2.0185, device='cuda:0')"
"tensor(1.9006, device='cuda:0')","tensor(-3.0984, device='cuda:0')","tensor(1.4169, device='cuda:0')"
"tensor(0.1777, device='cuda:0')","tensor(-2.3736, device='cuda:0')","tensor(2.1552, device='cuda:0')"
"tensor(1.0318, device='cuda:0')","tensor(-2.0959, device='cuda:0')","tensor(1.3965, device='cuda:0')"
"tensor(1.3881, device='cuda:0')","tensor(-4.3379, device='cuda:0')","tensor(3.1361, device='cuda:0')"
"tensor(1.1828, device='cuda:0')","tensor(-2.7071, device='cuda:0')","tensor(1.7768, device='cuda:0')"
"tensor(0.8871, device='cuda:0')","tensor(-2.5796, device='cuda:0')","tensor(1.7924, device='cuda:0')"
"tensor(2.7482, device='cuda:0')","tensor(-3.4662, device='cuda:0')","tensor(1.5287, device='cuda:0')"
"tensor(-0.6576, device='cuda:0')","tensor(-0.3583, device='cuda:0')","tensor(0.5559, device='cuda:0')"
"tensor(4.0826, device='cuda:0')","tensor(-3.9377, device='cuda:0')","tensor(0.9048, device='cuda:0')"
"tensor(1.7331, device='cuda:0')","tensor(-3.1794, device='cuda:0')","tensor(1.6486, device='cuda:0')"
"tensor(2.1391, device='cuda:0')","tensor(-3.0537, device='cuda:0')","tensor(1.1994, device='cuda:0')"
"tensor(2.6017, device='cuda:0')","tensor(-2.3207, device='cuda:0')","tensor(0.7287, device='cuda:0')"
"tensor(2.2942, device='cuda:0')","tensor(-3.8209, device='cuda:0')","tensor(2.1538, device='cuda:0')"
"tensor(2.3678, device='cuda:0')","tensor(-3.2177, device='cuda:0')","tensor(1.4202, device='cuda:0')"
"tensor(-1.3077, device='cuda:0')","tensor(-1.1191, device='cuda:0')","tensor(1.7244, device='cuda:0')"
"tensor(-0.3359, device='cuda:0')","tensor(-2.2790, device='cuda:0')","tensor(2.4400, device='cuda:0')"
"tensor(-0.8583, device='cuda:0')","tensor(0.1022, device='cuda:0')","tensor(0.3917, device='cuda:0')"
"tensor(0.7042, device='cuda:0')","tensor(-3.4302, device='cuda:0')","tensor(2.7614, device='cuda:0')"
"tensor(2.8313, device='cuda:0')","tensor(-2.7281, device='cuda:0')","tensor(0.8269, device='cuda:0')"
"tensor(0.0480, device='cuda:0')","tensor(-1.7822, device='cuda:0')","tensor(1.7095, device='cuda:0')"
"tensor(-0.1207, device='cuda:0')","tensor(-1.4482, device='cuda:0')","tensor(1.4634, device='cuda:0')"
"tensor(0.2702, device='cuda:0')","tensor(-1.9057, device='cuda:0')","tensor(1.7585, device='cuda:0')"
"tensor(-0.4400, device='cuda:0')","tensor(-2.6014, device='cuda:0')","tensor(2.5338, device='cuda:0')"
"tensor(3.1459, device='cuda:0')","tensor(-3.3691, device='cuda:0')","tensor(1.2191, device='cuda:0')"
"tensor(0.9379, device='cuda:0')","tensor(-2.0588, device='cuda:0')","tensor(1.4818, device='cuda:0')"
"tensor(2.3207, device='cuda:0')","tensor(-2.8834, device='cuda:0')","tensor(1.3826, device='cuda:0')"
"tensor(0.8388, device='cuda:0')","tensor(-2.2354, device='cuda:0')","tensor(1.5876, device='cuda:0')"
"tensor(0.0138, device='cuda:0')","tensor(-2.2400, device='cuda:0')","tensor(2.1522, device='cuda:0')"
"tensor(0.5630, device='cuda:0')","tensor(-2.1033, device='cuda:0')","tensor(1.3179, device='cuda:0')"
"tensor(3.1875, device='cuda:0')","tensor(-3.0955, device='cuda:0')","tensor(0.8416, device='cuda:0')"
"tensor(3.0060, device='cuda:0')","tensor(-4.1147, device='cuda:0')","tensor(1.8509, device='cuda:0')"
"tensor(2.9548, device='cuda:0')","tensor(-3.7975, device='cuda:0')","tensor(1.5330, device='cuda:0')"
"tensor(2.7397, device='cuda:0')","tensor(-2.9908, device='cuda:0')","tensor(1.0146, device='cuda:0')"
"tensor(1.0089, device='cuda:0')","tensor(-3.4127, device='cuda:0')","tensor(2.5835, device='cuda:0')"
"tensor(1.0604, device='cuda:0')","tensor(-3.5288, device='cuda:0')","tensor(2.6506, device='cuda:0')"
"tensor(-0.5341, device='cuda:0')","tensor(-3.2755, device='cuda:0')","tensor(3.4136, device='cuda:0')"
"tensor(2.9078, device='cuda:0')","tensor(-3.5514, device='cuda:0')","tensor(1.6869, device='cuda:0')"
"tensor(1.3470, device='cuda:0')","tensor(-2.2816, device='cuda:0')","tensor(1.3665, device='cuda:0')"
"tensor(2.9805, device='cuda:0')","tensor(-4.5327, device='cuda:0')","tensor(2.3241, device='cuda:0')"
