#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IL3	PIK3R1	9606.ENSP00000296870	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0.231	0.919
IL3	PTPN6	9606.ENSP00000296870	9606.ENSP00000391592	0	0	0	0	0	0	0.900	0.246	0.921
IL3	PTPN11	9606.ENSP00000296870	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0.465	0.944
IL3	SHC1	9606.ENSP00000296870	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0.563	0.954
IL3	JAK2	9606.ENSP00000296870	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0.682	0.966
IL3	STAT5A	9606.ENSP00000296870	9606.ENSP00000341208	0	0	0	0	0	0	0.900	0.710	0.969
IL3	IL6	9606.ENSP00000296870	9606.ENSP00000385675	0	0	0	0	0	0	0	0.976	0.976
IL3	IL3RA	9606.ENSP00000296870	9606.ENSP00000327890	0	0	0	0	0	0.932	0.900	0.986	0.999
IL33	TBX21	9606.ENSP00000370842	9606.ENSP00000177694	0	0	0	0	0	0	0	0.609	0.609
IL33	MPO	9606.ENSP00000370842	9606.ENSP00000225275	0	0	0	0	0	0	0	0.402	0.402
IL33	IL4	9606.ENSP00000370842	9606.ENSP00000231449	0	0	0	0	0	0	0	0.834	0.835
IL33	IL5	9606.ENSP00000370842	9606.ENSP00000231454	0	0	0	0	0	0	0	0.867	0.867
IL33	TLR2	9606.ENSP00000370842	9606.ENSP00000260010	0	0	0	0	0.062	0	0	0.595	0.603
IL33	IL7	9606.ENSP00000370842	9606.ENSP00000263851	0	0	0	0	0	0	0	0.640	0.640
IL33	STAT3	9606.ENSP00000370842	9606.ENSP00000264657	0	0	0	0	0	0	0	0.505	0.505
IL33	IL9	9606.ENSP00000370842	9606.ENSP00000274520	0	0	0	0	0	0	0	0.739	0.739
IL33	KIT	9606.ENSP00000370842	9606.ENSP00000288135	0	0	0	0	0.062	0	0	0.521	0.531
IL33	STAT5B	9606.ENSP00000370842	9606.ENSP00000293328	0	0	0	0	0	0	0	0.456	0.456
IL33	VCAM1	9606.ENSP00000370842	9606.ENSP00000294728	0	0	0	0	0.093	0	0	0.407	0.439
IL33	TLR3	9606.ENSP00000370842	9606.ENSP00000296795	0	0	0	0	0.062	0	0	0.508	0.518
IL33	STAT6	9606.ENSP00000370842	9606.ENSP00000300134	0	0	0	0	0	0	0	0.611	0.611
IL33	NOD2	9606.ENSP00000370842	9606.ENSP00000300589	0	0	0	0	0	0	0	0.455	0.455
IL33	IL7R	9606.ENSP00000370842	9606.ENSP00000306157	0	0	0	0	0	0	0	0.670	0.670
IL33	TSLP	9606.ENSP00000370842	9606.ENSP00000339804	0	0	0	0	0	0	0	0.881	0.881
IL33	STAT5A	9606.ENSP00000370842	9606.ENSP00000341208	0	0	0	0	0	0	0	0.458	0.457
IL33	TLR9	9606.ENSP00000370842	9606.ENSP00000353874	0	0	0	0	0	0	0	0.512	0.512
IL33	STAT1	9606.ENSP00000370842	9606.ENSP00000354394	0	0	0	0	0	0	0	0.451	0.451
IL33	TLR1	9606.ENSP00000370842	9606.ENSP00000354932	0	0	0	0	0	0	0	0.413	0.413
IL33	MMP9	9606.ENSP00000370842	9606.ENSP00000361405	0	0	0	0	0	0	0	0.454	0.454
IL33	TLR4	9606.ENSP00000370842	9606.ENSP00000363089	0	0	0	0	0.083	0	0	0.639	0.655
IL33	TLR7	9606.ENSP00000370842	9606.ENSP00000370034	0	0	0	0	0.062	0	0	0.459	0.470
IL33	TLR5	9606.ENSP00000370842	9606.ENSP00000440643	0	0	0	0	0	0	0	0.419	0.418
IL33	IL5RA	9606.ENSP00000370842	9606.ENSP00000412209	0	0	0	0	0	0	0	0.422	0.422
IL33	VEGFA	9606.ENSP00000370842	9606.ENSP00000478570	0	0	0	0	0.060	0	0	0.499	0.508
IL33	IL4R	9606.ENSP00000370842	9606.ENSP00000379111	0	0	0	0	0	0	0	0.515	0.515
IL33	PTPRC	9606.ENSP00000370842	9606.ENSP00000411355	0	0	0	0	0.062	0	0	0.563	0.572
IL33	ITGAM	9606.ENSP00000370842	9606.ENSP00000441691	0	0	0	0	0	0	0	0.605	0.605
IL33	ITGAX	9606.ENSP00000370842	9606.ENSP00000454623	0	0	0	0	0	0	0	0.605	0.605
IL33	TNF	9606.ENSP00000370842	9606.ENSP00000398698	0	0	0	0	0	0	0	0.729	0.729
IL33	IL6	9606.ENSP00000370842	9606.ENSP00000385675	0	0	0	0	0	0	0	0.739	0.739
IL33	TRAF6	9606.ENSP00000370842	9606.ENSP00000433623	0	0	0	0	0	0	0.600	0.459	0.774
IL33	MYD88	9606.ENSP00000370842	9606.ENSP00000401399	0	0	0	0	0	0	0.600	0.800	0.916
IL3RA	OSM	9606.ENSP00000327890	9606.ENSP00000215781	0	0	0	0	0.125	0	0.600	0.066	0.644
IL3RA	MPO	9606.ENSP00000327890	9606.ENSP00000225275	0	0	0	0	0.076	0	0	0.506	0.524
IL3RA	IL4	9606.ENSP00000327890	9606.ENSP00000231449	0	0	0	0	0	0	0.600	0.556	0.814
IL3RA	IL5	9606.ENSP00000327890	9606.ENSP00000231454	0	0	0	0	0	0	0.600	0.455	0.772
IL3RA	SELL	9606.ENSP00000327890	9606.ENSP00000236147	0	0	0	0	0.103	0	0	0.455	0.490
IL3RA	KLRK1	9606.ENSP00000327890	9606.ENSP00000240618	0	0	0	0	0.056	0	0	0.391	0.400
IL3RA	TLR2	9606.ENSP00000327890	9606.ENSP00000260010	0	0	0	0	0.090	0	0	0.392	0.423
IL3RA	IL7	9606.ENSP00000327890	9606.ENSP00000263851	0	0	0	0	0	0	0.600	0.401	0.750
IL3RA	PIK3CA	9606.ENSP00000327890	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.073	0.903
IL3RA	IRF8	9606.ENSP00000327890	9606.ENSP00000268638	0	0	0	0	0.145	0	0	0.395	0.461
IL3RA	IL9	9606.ENSP00000327890	9606.ENSP00000274520	0	0	0	0	0	0	0.600	0.261	0.691
IL3RA	KIT	9606.ENSP00000327890	9606.ENSP00000288135	0	0	0	0	0.062	0.182	0	0.657	0.713
IL3RA	STAT5B	9606.ENSP00000327890	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.340	0.931
IL3RA	TLR3	9606.ENSP00000327890	9606.ENSP00000296795	0	0	0	0	0	0	0	0.414	0.414
IL3RA	IL7R	9606.ENSP00000327890	9606.ENSP00000306157	0	0	0	0	0.097	0	0	0.602	0.625
IL3RA	TLR8	9606.ENSP00000327890	9606.ENSP00000312082	0	0	0	0	0.098	0	0	0.402	0.437
IL3RA	LEP	9606.ENSP00000327890	9606.ENSP00000312652	0	0	0	0	0	0	0.600	0.052	0.604
IL3RA	IL4R	9606.ENSP00000327890	9606.ENSP00000379111	0	0	0	0	0.161	0.058	0	0.304	0.402
IL3RA	PRF1	9606.ENSP00000327890	9606.ENSP00000398568	0	0	0	0	0.069	0	0	0.395	0.412
IL3RA	TLR4	9606.ENSP00000327890	9606.ENSP00000363089	0	0	0	0	0.077	0	0	0.412	0.434
IL3RA	TNF	9606.ENSP00000327890	9606.ENSP00000398698	0	0	0	0	0.076	0	0	0.531	0.548
IL3RA	PDGFB	9606.ENSP00000327890	9606.ENSP00000330382	0	0	0	0	0	0	0.600	0.046	0.602
IL3RA	IL5RA	9606.ENSP00000327890	9606.ENSP00000412209	0	0	0	0.610	0	0	0.500	0.645	0.622
IL3RA	TLR9	9606.ENSP00000327890	9606.ENSP00000353874	0	0	0	0	0.075	0	0	0.614	0.628
IL3RA	TLR7	9606.ENSP00000327890	9606.ENSP00000370034	0	0	0	0	0.065	0	0	0.620	0.630
IL3RA	TYK2	9606.ENSP00000327890	9606.ENSP00000431885	0	0	0	0	0.062	0.058	0.600	0.150	0.659
IL3RA	PTPRC	9606.ENSP00000327890	9606.ENSP00000411355	0	0	0	0	0.116	0	0	0.684	0.708
IL3RA	TSLP	9606.ENSP00000327890	9606.ENSP00000339804	0	0	0	0	0	0	0.600	0.378	0.740
IL3RA	ITGAM	9606.ENSP00000327890	9606.ENSP00000441691	0	0	0	0	0.115	0	0	0.770	0.787
IL3RA	IL6	9606.ENSP00000327890	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.507	0.794
IL3RA	NCAM1	9606.ENSP00000327890	9606.ENSP00000480132	0	0	0	0	0	0	0	0.821	0.821
IL3RA	JAK3	9606.ENSP00000327890	9606.ENSP00000391676	0	0	0	0	0.071	0.122	0.800	0.155	0.843
IL3RA	ITGAX	9606.ENSP00000327890	9606.ENSP00000454623	0	0	0	0	0.088	0	0	0.863	0.870
IL3RA	JAK1	9606.ENSP00000327890	9606.ENSP00000343204	0	0	0	0	0	0.302	0.800	0.216	0.881
IL3RA	SOS1	9606.ENSP00000327890	9606.ENSP00000387784	0	0	0	0	0	0	0.900	0	0.900
IL3RA	PIK3R1	9606.ENSP00000327890	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
IL3RA	SHC1	9606.ENSP00000327890	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0.067	0.902
IL3RA	PTPN6	9606.ENSP00000327890	9606.ENSP00000391592	0	0	0	0	0.112	0	0.900	0.045	0.907
IL3RA	PTPN11	9606.ENSP00000327890	9606.ENSP00000340944	0	0	0	0	0.079	0	0.900	0.193	0.919
IL3RA	STAT5A	9606.ENSP00000327890	9606.ENSP00000341208	0	0	0	0	0.081	0	0.900	0.338	0.933
IL3RA	JAK2	9606.ENSP00000327890	9606.ENSP00000371067	0	0	0	0	0.060	0.302	0.900	0.324	0.949
IL4	TNFRSF1A	9606.ENSP00000231449	9606.ENSP00000162749	0	0	0	0	0	0	0	0.567	0.567
IL4	TBX21	9606.ENSP00000231449	9606.ENSP00000177694	0	0	0	0	0.061	0	0	0.845	0.848
IL4	OSM	9606.ENSP00000231449	9606.ENSP00000215781	0	0	0	0	0	0	0	0.515	0.515
IL4	TIMP1	9606.ENSP00000231449	9606.ENSP00000218388	0	0	0	0	0	0	0	0.563	0.563
IL4	MPO	9606.ENSP00000231449	9606.ENSP00000225275	0	0	0	0	0	0	0	0.600	0.600
IL4	NFKB1	9606.ENSP00000231449	9606.ENSP00000226574	0	0	0	0	0	0	0	0.406	0.406
IL4	SPI1	9606.ENSP00000231449	9606.ENSP00000227163	0	0	0	0	0	0	0	0.566	0.566
IL4	MAPK8	9606.ENSP00000231449	9606.ENSP00000378974	0	0	0	0	0	0	0	0.401	0.400
IL4	ITGB1	9606.ENSP00000231449	9606.ENSP00000379350	0	0	0	0	0.062	0	0	0.392	0.405
IL4	PF4	9606.ENSP00000231449	9606.ENSP00000296029	0	0	0	0	0	0	0	0.422	0.422
IL4	LYN	9606.ENSP00000231449	9606.ENSP00000428924	0	0	0	0	0	0	0	0.460	0.459
IL4	TNFRSF1B	9606.ENSP00000231449	9606.ENSP00000365435	0	0	0	0	0	0	0	0.468	0.468
IL4	IRF3	9606.ENSP00000231449	9606.ENSP00000471896	0	0	0	0	0	0	0	0.501	0.501
IL4	IRF8	9606.ENSP00000231449	9606.ENSP00000268638	0	0	0	0	0	0	0	0.503	0.503
IL4	PECAM1	9606.ENSP00000231449	9606.ENSP00000457421	0	0	0	0	0	0	0	0.504	0.504
IL4	NOD2	9606.ENSP00000231449	9606.ENSP00000300589	0	0	0	0	0	0	0	0.509	0.509
IL4	SRC	9606.ENSP00000231449	9606.ENSP00000362680	0	0	0	0	0.063	0	0	0.503	0.514
IL4	TRAF6	9606.ENSP00000231449	9606.ENSP00000433623	0	0	0	0	0.064	0	0	0.503	0.515
IL4	ITGAL	9606.ENSP00000231449	9606.ENSP00000349252	0	0	0	0	0	0	0	0.519	0.519
IL4	LCK	9606.ENSP00000231449	9606.ENSP00000337825	0	0	0	0	0	0	0	0.523	0.523
IL4	ZAP70	9606.ENSP00000231449	9606.ENSP00000264972	0	0	0	0	0.062	0	0	0.520	0.531
IL4	MAPK3	9606.ENSP00000231449	9606.ENSP00000263025	0	0	0	0	0	0.065	0	0.528	0.540
IL4	TLR8	9606.ENSP00000231449	9606.ENSP00000312082	0	0	0	0	0	0	0	0.556	0.556
IL4	IRF1	9606.ENSP00000231449	9606.ENSP00000245414	0	0	0	0	0	0	0	0.556	0.556
IL4	TLR5	9606.ENSP00000231449	9606.ENSP00000440643	0	0	0	0	0	0	0	0.562	0.562
IL4	KIT	9606.ENSP00000231449	9606.ENSP00000288135	0	0	0	0	0	0	0	0.571	0.571
IL4	TLR10	9606.ENSP00000231449	9606.ENSP00000308925	0	0	0	0	0	0	0	0.575	0.575
IL4	KLRK1	9606.ENSP00000231449	9606.ENSP00000240618	0	0	0	0	0	0	0	0.576	0.576
IL4	SYK	9606.ENSP00000231449	9606.ENSP00000364907	0	0	0	0	0.063	0	0	0.572	0.582
IL4	PPBP	9606.ENSP00000231449	9606.ENSP00000296028	0	0	0	0	0	0	0	0.596	0.596
IL4	TLR6	9606.ENSP00000231449	9606.ENSP00000389600	0	0	0	0	0	0	0	0.602	0.602
IL4	TLR1	9606.ENSP00000231449	9606.ENSP00000354932	0	0	0	0	0	0	0	0.604	0.604
IL4	LEP	9606.ENSP00000231449	9606.ENSP00000312652	0	0	0	0	0.064	0	0	0.610	0.620
IL4	INS	9606.ENSP00000231449	9606.ENSP00000380432	0	0	0	0	0	0	0	0.637	0.637
IL4	PTGS2	9606.ENSP00000231449	9606.ENSP00000356438	0	0	0	0	0.062	0	0	0.647	0.655
IL4	TLR7	9606.ENSP00000231449	9606.ENSP00000370034	0	0	0	0	0	0	0	0.657	0.657
IL4	NCAM1	9606.ENSP00000231449	9606.ENSP00000480132	0	0	0	0	0.062	0	0	0.654	0.661
IL4	MMP9	9606.ENSP00000231449	9606.ENSP00000361405	0	0	0	0	0.063	0	0	0.659	0.667
IL4	TLR3	9606.ENSP00000231449	9606.ENSP00000296795	0	0	0	0	0	0	0	0.668	0.668
IL4	STAT4	9606.ENSP00000231449	9606.ENSP00000376134	0	0	0	0	0	0	0	0.671	0.671
IL4	MYD88	9606.ENSP00000231449	9606.ENSP00000401399	0	0	0	0	0	0	0	0.682	0.682
IL4	PRF1	9606.ENSP00000231449	9606.ENSP00000398568	0	0	0	0	0	0	0	0.685	0.685
IL4	VCAM1	9606.ENSP00000231449	9606.ENSP00000294728	0	0	0	0	0	0	0	0.701	0.702
IL4	TLR9	9606.ENSP00000231449	9606.ENSP00000353874	0	0	0	0	0	0	0	0.707	0.707
IL4	IL6ST	9606.ENSP00000231449	9606.ENSP00000370698	0	0	0	0	0	0	0.600	0.310	0.712
IL4	STAT1	9606.ENSP00000231449	9606.ENSP00000354394	0	0	0	0	0	0	0	0.717	0.717
IL4	SELL	9606.ENSP00000231449	9606.ENSP00000236147	0	0	0	0	0	0	0	0.740	0.740
IL4	VEGFA	9606.ENSP00000231449	9606.ENSP00000478570	0	0	0	0	0	0	0	0.767	0.767
IL4	PTPRC	9606.ENSP00000231449	9606.ENSP00000411355	0	0	0	0	0	0	0	0.782	0.782
IL4	TLR4	9606.ENSP00000231449	9606.ENSP00000363089	0	0	0	0	0.064	0	0	0.784	0.789
IL4	TLR2	9606.ENSP00000231449	9606.ENSP00000260010	0	0	0	0	0	0	0	0.799	0.799
IL4	IL6R	9606.ENSP00000231449	9606.ENSP00000357470	0	0	0	0	0	0	0.600	0.524	0.801
IL4	IL5RA	9606.ENSP00000231449	9606.ENSP00000412209	0	0	0	0	0.062	0	0.600	0.516	0.802
IL4	ITGAM	9606.ENSP00000231449	9606.ENSP00000441691	0	0	0	0	0	0	0	0.813	0.813
IL4	ITGAX	9606.ENSP00000231449	9606.ENSP00000454623	0	0	0	0	0	0	0	0.818	0.818
IL4	TSLP	9606.ENSP00000231449	9606.ENSP00000339804	0	0	0	0	0	0	0	0.858	0.858
IL4	IL7	9606.ENSP00000231449	9606.ENSP00000263851	0	0	0	0	0	0	0	0.860	0.860
IL4	IL7R	9606.ENSP00000231449	9606.ENSP00000306157	0	0	0	0	0	0	0.600	0.681	0.866
IL4	IL9	9606.ENSP00000231449	9606.ENSP00000274520	0	0	0	0	0	0	0	0.871	0.871
IL4	STAT3	9606.ENSP00000231449	9606.ENSP00000264657	0	0	0	0	0	0	0.600	0.736	0.890
IL4	IL5	9606.ENSP00000231449	9606.ENSP00000231454	0	0	0	0	0	0	0	0.923	0.923
IL4	SHC1	9606.ENSP00000231449	9606.ENSP00000401303	0	0	0	0	0.072	0	0.900	0.261	0.925
IL4	PIK3R1	9606.ENSP00000231449	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0.306	0.927
IL4	PIK3CA	9606.ENSP00000231449	9606.ENSP00000263967	0	0	0	0	0	0.223	0.900	0.227	0.934
IL4	PTPN6	9606.ENSP00000231449	9606.ENSP00000391592	0	0	0	0	0	0	0.900	0.441	0.941
IL4	RELA	9606.ENSP00000231449	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0.463	0.944
IL4	TYK2	9606.ENSP00000231449	9606.ENSP00000431885	0	0	0	0	0	0	0.900	0.546	0.952
IL4	JAK2	9606.ENSP00000231449	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0.566	0.954
IL4	JAK3	9606.ENSP00000231449	9606.ENSP00000391676	0	0	0	0	0	0	0.900	0.663	0.964
IL4	STAT5B	9606.ENSP00000231449	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.689	0.967
IL4	STAT5A	9606.ENSP00000231449	9606.ENSP00000341208	0	0	0	0	0	0	0.900	0.689	0.967
IL4	JAK1	9606.ENSP00000231449	9606.ENSP00000343204	0	0	0	0	0	0	0.900	0.746	0.973
IL4	STAT6	9606.ENSP00000231449	9606.ENSP00000300134	0	0	0	0	0.062	0	0.900	0.916	0.991
IL4	IL6	9606.ENSP00000231449	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0.916	0.991
IL4	TNF	9606.ENSP00000231449	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0.933	0.993
IL4	IL4R	9606.ENSP00000231449	9606.ENSP00000379111	0	0	0	0	0	0.974	0.900	0.989	0.999
IL4R	TNFRSF1A	9606.ENSP00000379111	9606.ENSP00000162749	0	0	0	0	0.090	0	0	0.394	0.425
IL4R	TBX21	9606.ENSP00000379111	9606.ENSP00000177694	0	0	0	0	0.079	0	0	0.505	0.524
IL4R	OSM	9606.ENSP00000379111	9606.ENSP00000215781	0	0	0	0	0.076	0	0.600	0.154	0.660
IL4R	IL5	9606.ENSP00000379111	9606.ENSP00000231454	0	0	0	0	0	0	0.600	0.639	0.849
IL4R	TLR2	9606.ENSP00000379111	9606.ENSP00000260010	0	0	0	0	0.109	0	0	0.379	0.423
IL4R	IL7	9606.ENSP00000379111	9606.ENSP00000263851	0	0	0	0	0.062	0	0.600	0.467	0.782
IL4R	PIK3CA	9606.ENSP00000379111	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.074	0.903
IL4R	STAT3	9606.ENSP00000379111	9606.ENSP00000264657	0	0	0	0	0.063	0.056	0.600	0.469	0.787
IL4R	IL9	9606.ENSP00000379111	9606.ENSP00000274520	0	0	0	0	0	0	0.600	0.556	0.814
IL4R	STAT5B	9606.ENSP00000379111	9606.ENSP00000293328	0	0	0	0	0.062	0.056	0.900	0.459	0.945
IL4R	VCAM1	9606.ENSP00000379111	9606.ENSP00000294728	0	0	0	0	0.246	0	0	0.315	0.461
IL4R	STAT6	9606.ENSP00000379111	9606.ENSP00000300134	0	0	0	0	0.117	0.763	0.900	0.881	0.997
IL4R	IL7R	9606.ENSP00000379111	9606.ENSP00000306157	0	0	0	0	0.186	0	0	0.673	0.723
IL4R	LEP	9606.ENSP00000379111	9606.ENSP00000312652	0	0	0	0	0	0	0.600	0.150	0.645
IL4R	PDGFB	9606.ENSP00000379111	9606.ENSP00000330382	0	0	0	0	0	0	0.600	0.097	0.623
IL4R	TSLP	9606.ENSP00000379111	9606.ENSP00000339804	0	0	0	0	0	0	0.600	0.556	0.814
IL4R	PTPN11	9606.ENSP00000379111	9606.ENSP00000340944	0	0	0	0	0.062	0.270	0	0.205	0.408
IL4R	STAT5A	9606.ENSP00000379111	9606.ENSP00000341208	0	0	0	0	0.095	0.056	0.900	0.583	0.959
IL4R	JAK1	9606.ENSP00000379111	9606.ENSP00000343204	0	0	0	0	0.062	0.688	0.900	0.575	0.985
IL4R	STAT1	9606.ENSP00000379111	9606.ENSP00000354394	0	0	0	0	0.062	0.056	0.600	0.464	0.784
IL4R	IL6R	9606.ENSP00000379111	9606.ENSP00000357470	0	0	0	0	0.076	0	0	0.568	0.584
IL4R	TLR4	9606.ENSP00000379111	9606.ENSP00000363089	0	0	0	0	0.073	0	0	0.417	0.436
IL4R	SYK	9606.ENSP00000379111	9606.ENSP00000364907	0	0	0	0	0.089	0.056	0	0.675	0.696
IL4R	TNFRSF1B	9606.ENSP00000379111	9606.ENSP00000365435	0	0	0	0	0.097	0	0	0.379	0.415
IL4R	IL6ST	9606.ENSP00000379111	9606.ENSP00000370698	0	0	0	0	0.083	0	0	0.392	0.418
IL4R	JAK2	9606.ENSP00000379111	9606.ENSP00000371067	0	0	0	0	0.062	0.281	0.900	0.542	0.965
IL4R	STAT4	9606.ENSP00000379111	9606.ENSP00000376134	0	0	0	0	0	0.056	0	0.392	0.401
IL4R	ITGAX	9606.ENSP00000379111	9606.ENSP00000454623	0	0	0	0	0.099	0	0	0.459	0.492
IL4R	PTPRC	9606.ENSP00000379111	9606.ENSP00000411355	0	0	0	0	0.096	0	0	0.461	0.492
IL4R	IL5RA	9606.ENSP00000379111	9606.ENSP00000412209	0	0	0	0	0	0	0	0.559	0.559
IL4R	ITGAM	9606.ENSP00000379111	9606.ENSP00000441691	0	0	0	0	0.109	0	0	0.533	0.566
IL4R	TNF	9606.ENSP00000379111	9606.ENSP00000398698	0	0	0	0	0.090	0	0	0.566	0.588
IL4R	TYK2	9606.ENSP00000379111	9606.ENSP00000431885	0	0	0	0	0.076	0.143	0.600	0.324	0.757
IL4R	IL6	9606.ENSP00000379111	9606.ENSP00000385675	0	0	0	0	0.072	0	0.600	0.566	0.824
IL4R	PIK3R1	9606.ENSP00000379111	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0.074	0.903
IL4R	SHC1	9606.ENSP00000379111	9606.ENSP00000401303	0	0	0	0	0.062	0.486	0.900	0.404	0.967
IL4R	PTPN6	9606.ENSP00000379111	9606.ENSP00000391592	0	0	0	0	0.107	0.675	0.900	0.156	0.972
IL4R	JAK3	9606.ENSP00000379111	9606.ENSP00000391676	0	0	0	0	0.079	0.470	0.900	0.678	0.982
IL5	TNFRSF1A	9606.ENSP00000231454	9606.ENSP00000162749	0	0	0	0	0	0	0	0.457	0.457
IL5	TBX21	9606.ENSP00000231454	9606.ENSP00000177694	0	0	0	0	0	0	0	0.752	0.752
IL5	TIMP1	9606.ENSP00000231454	9606.ENSP00000218388	0	0	0	0	0	0	0	0.458	0.457
IL5	MPO	9606.ENSP00000231454	9606.ENSP00000225275	0	0	0	0	0	0	0	0.518	0.518
IL5	SPI1	9606.ENSP00000231454	9606.ENSP00000227163	0	0	0	0	0	0	0	0.452	0.452
IL5	SYK	9606.ENSP00000231454	9606.ENSP00000364907	0	0	0	0	0	0	0	0.405	0.405
IL5	KLRK1	9606.ENSP00000231454	9606.ENSP00000240618	0	0	0	0	0	0	0	0.406	0.406
IL5	TRAF6	9606.ENSP00000231454	9606.ENSP00000433623	0	0	0	0	0	0	0	0.414	0.414
IL5	NOD2	9606.ENSP00000231454	9606.ENSP00000300589	0	0	0	0	0	0	0	0.417	0.416
IL5	TLR10	9606.ENSP00000231454	9606.ENSP00000308925	0	0	0	0	0	0	0	0.440	0.440
IL5	TLR5	9606.ENSP00000231454	9606.ENSP00000440643	0	0	0	0	0	0	0	0.456	0.456
IL5	INS	9606.ENSP00000231454	9606.ENSP00000380432	0	0	0	0	0	0	0	0.457	0.457
IL5	PTGS2	9606.ENSP00000231454	9606.ENSP00000356438	0	0	0	0	0	0	0	0.460	0.460
IL5	PPBP	9606.ENSP00000231454	9606.ENSP00000296028	0	0	0	0	0	0	0	0.466	0.465
IL5	TLR6	9606.ENSP00000231454	9606.ENSP00000389600	0	0	0	0	0	0	0	0.485	0.485
IL5	TLR1	9606.ENSP00000231454	9606.ENSP00000354932	0	0	0	0	0	0	0	0.486	0.486
IL5	SOS1	9606.ENSP00000231454	9606.ENSP00000387784	0	0	0	0	0	0	0.500	0	0.499
IL5	NCAM1	9606.ENSP00000231454	9606.ENSP00000480132	0	0	0	0	0	0	0	0.501	0.501
IL5	LEP	9606.ENSP00000231454	9606.ENSP00000312652	0	0	0	0	0	0	0	0.501	0.501
IL5	MMP9	9606.ENSP00000231454	9606.ENSP00000361405	0	0	0	0	0	0	0	0.518	0.518
IL5	TLR7	9606.ENSP00000231454	9606.ENSP00000370034	0	0	0	0	0	0	0	0.518	0.518
IL5	KIT	9606.ENSP00000231454	9606.ENSP00000288135	0	0	0	0	0	0	0	0.522	0.522
IL5	TLR3	9606.ENSP00000231454	9606.ENSP00000296795	0	0	0	0	0	0	0	0.527	0.527
IL5	STAT4	9606.ENSP00000231454	9606.ENSP00000376134	0	0	0	0	0	0	0	0.532	0.532
IL5	IRF1	9606.ENSP00000231454	9606.ENSP00000245414	0	0	0	0	0	0	0	0.536	0.536
IL5	STAT1	9606.ENSP00000231454	9606.ENSP00000354394	0	0	0	0	0	0	0	0.559	0.559
IL5	MYD88	9606.ENSP00000231454	9606.ENSP00000401399	0	0	0	0	0	0	0	0.562	0.562
IL5	PRF1	9606.ENSP00000231454	9606.ENSP00000398568	0	0	0	0	0	0	0	0.566	0.566
IL5	TLR9	9606.ENSP00000231454	9606.ENSP00000353874	0	0	0	0	0	0	0	0.575	0.575
IL5	SHC1	9606.ENSP00000231454	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0.194	0.579
IL5	STAT3	9606.ENSP00000231454	9606.ENSP00000264657	0	0	0	0	0	0	0	0.595	0.595
IL5	VCAM1	9606.ENSP00000231454	9606.ENSP00000294728	0	0	0	0	0	0	0	0.600	0.600
IL5	SELL	9606.ENSP00000231454	9606.ENSP00000236147	0	0	0	0	0	0	0	0.605	0.605
IL5	PTPN6	9606.ENSP00000231454	9606.ENSP00000391592	0	0	0	0	0	0	0.600	0.097	0.623
IL5	TLR2	9606.ENSP00000231454	9606.ENSP00000260010	0	0	0	0	0	0	0	0.644	0.644
IL5	TLR4	9606.ENSP00000231454	9606.ENSP00000363089	0	0	0	0	0	0	0	0.659	0.659
IL5	PTPRC	9606.ENSP00000231454	9606.ENSP00000411355	0	0	0	0	0	0	0	0.672	0.672
IL5	IL6ST	9606.ENSP00000231454	9606.ENSP00000370698	0	0	0	0	0	0	0.600	0.218	0.673
IL5	ITGAX	9606.ENSP00000231454	9606.ENSP00000454623	0	0	0	0	0	0	0	0.682	0.682
IL5	VEGFA	9606.ENSP00000231454	9606.ENSP00000478570	0	0	0	0	0	0	0	0.687	0.687
IL5	JAK3	9606.ENSP00000231454	9606.ENSP00000391676	0	0	0	0	0	0	0.500	0.456	0.716
IL5	ITGAM	9606.ENSP00000231454	9606.ENSP00000441691	0	0	0	0	0	0	0	0.717	0.718
IL5	STAT6	9606.ENSP00000231454	9606.ENSP00000300134	0	0	0	0	0	0	0	0.730	0.730
IL5	IL6R	9606.ENSP00000231454	9606.ENSP00000357470	0	0	0	0	0	0	0.600	0.391	0.745
IL5	JAK1	9606.ENSP00000231454	9606.ENSP00000343204	0	0	0	0	0	0	0.500	0.589	0.786
IL5	TSLP	9606.ENSP00000231454	9606.ENSP00000339804	0	0	0	0	0	0	0	0.834	0.834
