"tensor(3.6716, device='cuda:0')","tensor(-2.5060, device='cuda:0')","tensor(0.1767, device='cuda:0')"
"tensor(0.2245, device='cuda:0')","tensor(-1.7376, device='cuda:0')","tensor(3.6585, device='cuda:0')"
"tensor(1.5663, device='cuda:0')","tensor(-2.3296, device='cuda:0')","tensor(2.6969, device='cuda:0')"
"tensor(-1.0083, device='cuda:0')","tensor(-1.1523, device='cuda:0')","tensor(3.9557, device='cuda:0')"
"tensor(0.3839, device='cuda:0')","tensor(-2.4069, device='cuda:0')","tensor(4.3670, device='cuda:0')"
"tensor(1.3564, device='cuda:0')","tensor(-2.2279, device='cuda:0')","tensor(2.8078, device='cuda:0')"
"tensor(0.1516, device='cuda:0')","tensor(-1.5470, device='cuda:0')","tensor(3.3104, device='cuda:0')"
"tensor(1.8254, device='cuda:0')","tensor(-2.5510, device='cuda:0')","tensor(2.8082, device='cuda:0')"
"tensor(0.2293, device='cuda:0')","tensor(-1.7646, device='cuda:0')","tensor(3.4252, device='cuda:0')"
"tensor(1.5450, device='cuda:0')","tensor(-2.9180, device='cuda:0')","tensor(3.5934, device='cuda:0')"
"tensor(1.3492, device='cuda:0')","tensor(-2.7849, device='cuda:0')","tensor(3.6115, device='cuda:0')"
"tensor(-3.2455, device='cuda:0')","tensor(1.3323, device='cuda:0')","tensor(2.8476, device='cuda:0')"
"tensor(1.9495, device='cuda:0')","tensor(-2.5216, device='cuda:0')","tensor(2.6963, device='cuda:0')"
"tensor(-0.8182, device='cuda:0')","tensor(0.9022, device='cuda:0')","tensor(0.7650, device='cuda:0')"
"tensor(2.7482, device='cuda:0')","tensor(-2.3815, device='cuda:0')","tensor(1.3039, device='cuda:0')"
"tensor(0.8274, device='cuda:0')","tensor(-2.4473, device='cuda:0')","tensor(3.8160, device='cuda:0')"
"tensor(-1.4458, device='cuda:0')","tensor(-2.3046, device='cuda:0')","tensor(6.5163, device='cuda:0')"
"tensor(3.1950, device='cuda:0')","tensor(-4.1338, device='cuda:0')","tensor(3.1860, device='cuda:0')"
"tensor(-1.6847, device='cuda:0')","tensor(1.3276, device='cuda:0')","tensor(1.2408, device='cuda:0')"
"tensor(0.2014, device='cuda:0')","tensor(-1.7260, device='cuda:0')","tensor(3.3370, device='cuda:0')"
"tensor(-0.2460, device='cuda:0')","tensor(-1.1944, device='cuda:0')","tensor(3.3258, device='cuda:0')"
"tensor(0.3177, device='cuda:0')","tensor(-1.4329, device='cuda:0')","tensor(3.0866, device='cuda:0')"
"tensor(-0.4839, device='cuda:0')","tensor(-1.4113, device='cuda:0')","tensor(3.8823, device='cuda:0')"
"tensor(-0.8644, device='cuda:0')","tensor(-0.3100, device='cuda:0')","tensor(2.4585, device='cuda:0')"
"tensor(-0.2615, device='cuda:0')","tensor(-1.7884, device='cuda:0')","tensor(4.3407, device='cuda:0')"
"tensor(-0.4132, device='cuda:0')","tensor(-2.4479, device='cuda:0')","tensor(5.2132, device='cuda:0')"
"tensor(0.3629, device='cuda:0')","tensor(-2.3854, device='cuda:0')","tensor(4.2561, device='cuda:0')"
"tensor(0.3836, device='cuda:0')","tensor(-1.6933, device='cuda:0')","tensor(3.2981, device='cuda:0')"
"tensor(-0.2633, device='cuda:0')","tensor(-1.7145, device='cuda:0')","tensor(4.0030, device='cuda:0')"
"tensor(2.3453, device='cuda:0')","tensor(-2.6328, device='cuda:0')","tensor(2.2195, device='cuda:0')"
"tensor(-0.7887, device='cuda:0')","tensor(-1.6628, device='cuda:0')","tensor(4.7047, device='cuda:0')"
"tensor(-1.8090, device='cuda:0')","tensor(1.5967, device='cuda:0')","tensor(1.1892, device='cuda:0')"
"tensor(-0.1364, device='cuda:0')","tensor(-2.0192, device='cuda:0')","tensor(4.4012, device='cuda:0')"
"tensor(-4.2520, device='cuda:0')","tensor(2.2646, device='cuda:0')","tensor(2.0760, device='cuda:0')"
"tensor(0.2974, device='cuda:0')","tensor(-2.0820, device='cuda:0')","tensor(3.8725, device='cuda:0')"
"tensor(1.7983, device='cuda:0')","tensor(-2.2003, device='cuda:0')","tensor(2.2326, device='cuda:0')"
"tensor(1.8526, device='cuda:0')","tensor(-2.6226, device='cuda:0')","tensor(2.9721, device='cuda:0')"
"tensor(4.9780, device='cuda:0')","tensor(-3.7867, device='cuda:0')","tensor(0.4108, device='cuda:0')"
"tensor(0.9468, device='cuda:0')","tensor(-2.1558, device='cuda:0')","tensor(3.1798, device='cuda:0')"
"tensor(1.9446, device='cuda:0')","tensor(-2.9114, device='cuda:0')","tensor(3.0151, device='cuda:0')"
"tensor(-0.1945, device='cuda:0')","tensor(-1.4083, device='cuda:0')","tensor(3.3779, device='cuda:0')"
"tensor(0.8689, device='cuda:0')","tensor(-2.8813, device='cuda:0')","tensor(4.4580, device='cuda:0')"
"tensor(1.3824, device='cuda:0')","tensor(-2.4974, device='cuda:0')","tensor(3.1443, device='cuda:0')"
"tensor(-0.7459, device='cuda:0')","tensor(-1.7853, device='cuda:0')","tensor(4.8207, device='cuda:0')"
"tensor(1.0251, device='cuda:0')","tensor(-1.1360, device='cuda:0')","tensor(1.8348, device='cuda:0')"
"tensor(3.4464, device='cuda:0')","tensor(-3.1581, device='cuda:0')","tensor(1.6212, device='cuda:0')"
"tensor(1.0013, device='cuda:0')","tensor(-2.2964, device='cuda:0')","tensor(3.2126, device='cuda:0')"
"tensor(3.7759, device='cuda:0')","tensor(-2.9349, device='cuda:0')","tensor(0.6808, device='cuda:0')"
"tensor(0.3187, device='cuda:0')","tensor(-2.0365, device='cuda:0')","tensor(3.7878, device='cuda:0')"
"tensor(-0.0799, device='cuda:0')","tensor(-2.0364, device='cuda:0')","tensor(4.3249, device='cuda:0')"
"tensor(1.1632, device='cuda:0')","tensor(-2.5149, device='cuda:0')","tensor(3.4565, device='cuda:0')"
"tensor(1.6481, device='cuda:0')","tensor(-2.8497, device='cuda:0')","tensor(3.3974, device='cuda:0')"
"tensor(0.4817, device='cuda:0')","tensor(-1.9582, device='cuda:0')","tensor(3.4448, device='cuda:0')"
"tensor(0.4471, device='cuda:0')","tensor(-0.2724, device='cuda:0')","tensor(1.1787, device='cuda:0')"
"tensor(2.4648, device='cuda:0')","tensor(-2.5893, device='cuda:0')","tensor(2.0093, device='cuda:0')"
"tensor(-0.0124, device='cuda:0')","tensor(-2.0505, device='cuda:0')","tensor(4.3094, device='cuda:0')"
"tensor(0.6063, device='cuda:0')","tensor(-1.9429, device='cuda:0')","tensor(3.4112, device='cuda:0')"
"tensor(2.0308, device='cuda:0')","tensor(-2.1601, device='cuda:0')","tensor(1.9781, device='cuda:0')"
"tensor(-0.0720, device='cuda:0')","tensor(-2.3962, device='cuda:0')","tensor(4.8286, device='cuda:0')"
"tensor(1.4496, device='cuda:0')","tensor(-2.3260, device='cuda:0')","tensor(2.8495, device='cuda:0')"
"tensor(2.1538, device='cuda:0')","tensor(-3.4702, device='cuda:0')","tensor(3.4007, device='cuda:0')"
"tensor(2.9874, device='cuda:0')","tensor(-2.9378, device='cuda:0')","tensor(1.8831, device='cuda:0')"
"tensor(3.4406, device='cuda:0')","tensor(-2.9684, device='cuda:0')","tensor(1.3502, device='cuda:0')"
"tensor(0.6017, device='cuda:0')","tensor(-2.3828, device='cuda:0')","tensor(3.9598, device='cuda:0')"
"tensor(0.5341, device='cuda:0')","tensor(-2.1779, device='cuda:0')","tensor(3.8225, device='cuda:0')"
"tensor(-0.5776, device='cuda:0')","tensor(-2.1521, device='cuda:0')","tensor(5.0710, device='cuda:0')"
"tensor(3.3392, device='cuda:0')","tensor(-3.2009, device='cuda:0')","tensor(1.8107, device='cuda:0')"
"tensor(3.1734, device='cuda:0')","tensor(-2.9059, device='cuda:0')","tensor(1.5673, device='cuda:0')"
"tensor(1.1405, device='cuda:0')","tensor(-2.5788, device='cuda:0')","tensor(3.5144, device='cuda:0')"
"tensor(-0.1758, device='cuda:0')","tensor(-1.9744, device='cuda:0')","tensor(4.3788, device='cuda:0')"
"tensor(3.8008, device='cuda:0')","tensor(-3.0838, device='cuda:0')","tensor(0.9997, device='cuda:0')"
"tensor(2.3512, device='cuda:0')","tensor(-2.7516, device='cuda:0')","tensor(2.3295, device='cuda:0')"
"tensor(0.8081, device='cuda:0')","tensor(-2.3765, device='cuda:0')","tensor(3.7582, device='cuda:0')"
"tensor(-0.1118, device='cuda:0')","tensor(-1.9192, device='cuda:0')","tensor(4.1668, device='cuda:0')"
"tensor(0.9347, device='cuda:0')","tensor(-2.1779, device='cuda:0')","tensor(3.2854, device='cuda:0')"
"tensor(2.1625, device='cuda:0')","tensor(-3.6187, device='cuda:0')","tensor(3.7580, device='cuda:0')"
"tensor(0.8460, device='cuda:0')","tensor(-2.3424, device='cuda:0')","tensor(3.6404, device='cuda:0')"
"tensor(1.5216, device='cuda:0')","tensor(-2.3302, device='cuda:0')","tensor(2.7817, device='cuda:0')"
"tensor(-1.0507, device='cuda:0')","tensor(-1.9307, device='cuda:0')","tensor(5.3460, device='cuda:0')"
"tensor(-0.4188, device='cuda:0')","tensor(-2.4441, device='cuda:0')","tensor(5.2236, device='cuda:0')"
"tensor(0.0966, device='cuda:0')","tensor(-1.9348, device='cuda:0')","tensor(3.9588, device='cuda:0')"
"tensor(0.0342, device='cuda:0')","tensor(-2.6082, device='cuda:0')","tensor(4.9045, device='cuda:0')"
"tensor(0.8533, device='cuda:0')","tensor(-2.6031, device='cuda:0')","tensor(4.0788, device='cuda:0')"
"tensor(0.3872, device='cuda:0')","tensor(-1.9459, device='cuda:0')","tensor(3.6642, device='cuda:0')"
"tensor(0.4872, device='cuda:0')","tensor(-1.9118, device='cuda:0')","tensor(3.5080, device='cuda:0')"
"tensor(1.7484, device='cuda:0')","tensor(-2.1031, device='cuda:0')","tensor(2.1471, device='cuda:0')"
"tensor(3.6659, device='cuda:0')","tensor(-2.9595, device='cuda:0')","tensor(0.9795, device='cuda:0')"
"tensor(1.3446, device='cuda:0')","tensor(-2.6457, device='cuda:0')","tensor(3.4938, device='cuda:0')"
"tensor(3.2810, device='cuda:0')","tensor(-2.9994, device='cuda:0')","tensor(1.5611, device='cuda:0')"
"tensor(3.8940, device='cuda:0')","tensor(-3.1363, device='cuda:0')","tensor(0.9391, device='cuda:0')"
"tensor(0.6934, device='cuda:0')","tensor(-1.7967, device='cuda:0')","tensor(3.0886, device='cuda:0')"
"tensor(-1.1671, device='cuda:0')","tensor(-0.2117, device='cuda:0')","tensor(3.0544, device='cuda:0')"
"tensor(1.4195, device='cuda:0')","tensor(-2.7523, device='cuda:0')","tensor(3.5303, device='cuda:0')"
"tensor(-0.0601, device='cuda:0')","tensor(-1.3797, device='cuda:0')","tensor(3.3625, device='cuda:0')"
"tensor(1.9910, device='cuda:0')","tensor(-2.5794, device='cuda:0')","tensor(2.4927, device='cuda:0')"
"tensor(0.9142, device='cuda:0')","tensor(-2.5140, device='cuda:0')","tensor(3.7229, device='cuda:0')"
"tensor(-0.2452, device='cuda:0')","tensor(-1.9099, device='cuda:0')","tensor(4.4014, device='cuda:0')"
"tensor(1.1074, device='cuda:0')","tensor(-2.1672, device='cuda:0')","tensor(3.0249, device='cuda:0')"
"tensor(2.6314, device='cuda:0')","tensor(-2.7928, device='cuda:0')","tensor(2.0273, device='cuda:0')"
"tensor(0.8640, device='cuda:0')","tensor(-2.1066, device='cuda:0')","tensor(3.2223, device='cuda:0')"
"tensor(0.7910, device='cuda:0')","tensor(-2.5075, device='cuda:0')","tensor(3.9794, device='cuda:0')"
"tensor(4.1125, device='cuda:0')","tensor(-3.2671, device='cuda:0')","tensor(0.8505, device='cuda:0')"
"tensor(-0.0178, device='cuda:0')","tensor(0.2434, device='cuda:0')","tensor(1.0991, device='cuda:0')"
"tensor(3.0354, device='cuda:0')","tensor(-2.8966, device='cuda:0')","tensor(1.7248, device='cuda:0')"
"tensor(3.1653, device='cuda:0')","tensor(-2.8173, device='cuda:0')","tensor(1.4623, device='cuda:0')"
"tensor(1.0608, device='cuda:0')","tensor(-2.1258, device='cuda:0')","tensor(3.0491, device='cuda:0')"
"tensor(1.6857, device='cuda:0')","tensor(-1.4173, device='cuda:0')","tensor(1.3950, device='cuda:0')"
"tensor(2.0345, device='cuda:0')","tensor(-2.9075, device='cuda:0')","tensor(2.9368, device='cuda:0')"
"tensor(1.1434, device='cuda:0')","tensor(-2.7010, device='cuda:0')","tensor(3.8062, device='cuda:0')"
"tensor(-1.1228, device='cuda:0')","tensor(-0.1637, device='cuda:0')","tensor(2.9769, device='cuda:0')"
"tensor(0.2012, device='cuda:0')","tensor(-2.1017, device='cuda:0')","tensor(4.1550, device='cuda:0')"
"tensor(-1.0772, device='cuda:0')","tensor(0.9098, device='cuda:0')","tensor(1.3742, device='cuda:0')"
"tensor(0.7196, device='cuda:0')","tensor(-2.4303, device='cuda:0')","tensor(3.9022, device='cuda:0')"
"tensor(3.1381, device='cuda:0')","tensor(-2.7446, device='cuda:0')","tensor(1.5435, device='cuda:0')"
"tensor(0.0875, device='cuda:0')","tensor(-1.8439, device='cuda:0')","tensor(3.8861, device='cuda:0')"
"tensor(-0.5021, device='cuda:0')","tensor(-1.7392, device='cuda:0')","tensor(4.4304, device='cuda:0')"
"tensor(1.3391, device='cuda:0')","tensor(-2.1229, device='cuda:0')","tensor(2.8585, device='cuda:0')"
"tensor(-0.8732, device='cuda:0')","tensor(-1.5198, device='cuda:0')","tensor(4.4871, device='cuda:0')"
"tensor(3.7671, device='cuda:0')","tensor(-3.2160, device='cuda:0')","tensor(1.2642, device='cuda:0')"
"tensor(-1.3816, device='cuda:0')","tensor(-1.3632, device='cuda:0')","tensor(4.8504, device='cuda:0')"
"tensor(3.8363, device='cuda:0')","tensor(-3.1681, device='cuda:0')","tensor(1.0907, device='cuda:0')"
"tensor(0.4326, device='cuda:0')","tensor(-1.8798, device='cuda:0')","tensor(3.3727, device='cuda:0')"
"tensor(-0.0415, device='cuda:0')","tensor(-2.2543, device='cuda:0')","tensor(4.5786, device='cuda:0')"
"tensor(0.2210, device='cuda:0')","tensor(-1.3886, device='cuda:0')","tensor(3.0622, device='cuda:0')"
"tensor(3.6501, device='cuda:0')","tensor(-3.1537, device='cuda:0')","tensor(1.2897, device='cuda:0')"
"tensor(4.0815, device='cuda:0')","tensor(-3.2022, device='cuda:0')","tensor(0.7553, device='cuda:0')"
"tensor(2.9775, device='cuda:0')","tensor(-2.7231, device='cuda:0')","tensor(1.4344, device='cuda:0')"
"tensor(1.1497, device='cuda:0')","tensor(-2.5630, device='cuda:0')","tensor(3.5105, device='cuda:0')"
"tensor(-0.2346, device='cuda:0')","tensor(-2.2935, device='cuda:0')","tensor(4.8103, device='cuda:0')"
"tensor(0.6647, device='cuda:0')","tensor(-2.5582, device='cuda:0')","tensor(4.1048, device='cuda:0')"
"tensor(-0.0201, device='cuda:0')","tensor(-1.9629, device='cuda:0')","tensor(4.1928, device='cuda:0')"
"tensor(4.4443, device='cuda:0')","tensor(-3.4018, device='cuda:0')","tensor(0.5713, device='cuda:0')"
"tensor(1.7613, device='cuda:0')","tensor(-1.9710, device='cuda:0')","tensor(1.8916, device='cuda:0')"
"tensor(1.9423, device='cuda:0')","tensor(-2.9156, device='cuda:0')","tensor(3.0274, device='cuda:0')"
"tensor(0.4972, device='cuda:0')","tensor(-1.2665, device='cuda:0')","tensor(2.5629, device='cuda:0')"
"tensor(0.4513, device='cuda:0')","tensor(-2.2115, device='cuda:0')","tensor(3.9434, device='cuda:0')"
"tensor(0.4121, device='cuda:0')","tensor(-2.4293, device='cuda:0')","tensor(4.3824, device='cuda:0')"
"tensor(-0.3473, device='cuda:0')","tensor(-1.8673, device='cuda:0')","tensor(4.4335, device='cuda:0')"
"tensor(0.7982, device='cuda:0')","tensor(-1.3628, device='cuda:0')","tensor(1.9589, device='cuda:0')"
"tensor(1.5845, device='cuda:0')","tensor(-2.5367, device='cuda:0')","tensor(3.1688, device='cuda:0')"
"tensor(-1.3670, device='cuda:0')","tensor(0.4154, device='cuda:0')","tensor(2.4358, device='cuda:0')"
"tensor(-0.7002, device='cuda:0')","tensor(-2.7133, device='cuda:0')","tensor(6.0739, device='cuda:0')"
"tensor(2.3145, device='cuda:0')","tensor(-2.4878, device='cuda:0')","tensor(2.2897, device='cuda:0')"
"tensor(1.3354, device='cuda:0')","tensor(-3.4268, device='cuda:0')","tensor(4.8163, device='cuda:0')"
"tensor(-0.0909, device='cuda:0')","tensor(-1.9931, device='cuda:0')","tensor(4.2175, device='cuda:0')"
"tensor(1.5408, device='cuda:0')","tensor(-2.5647, device='cuda:0')","tensor(3.0916, device='cuda:0')"
"tensor(2.6640, device='cuda:0')","tensor(-2.6243, device='cuda:0')","tensor(1.7179, device='cuda:0')"
"tensor(-0.2739, device='cuda:0')","tensor(-1.1785, device='cuda:0')","tensor(3.2232, device='cuda:0')"
"tensor(2.4220, device='cuda:0')","tensor(-2.2842, device='cuda:0')","tensor(1.4180, device='cuda:0')"
"tensor(1.6790, device='cuda:0')","tensor(-2.5194, device='cuda:0')","tensor(2.9425, device='cuda:0')"
"tensor(0.0264, device='cuda:0')","tensor(-0.9431, device='cuda:0')","tensor(2.5236, device='cuda:0')"
"tensor(0.0630, device='cuda:0')","tensor(-2.1003, device='cuda:0')","tensor(4.2693, device='cuda:0')"
"tensor(1.0010, device='cuda:0')","tensor(-2.2896, device='cuda:0')","tensor(3.3556, device='cuda:0')"
"tensor(0.1266, device='cuda:0')","tensor(-2.3620, device='cuda:0')","tensor(4.5594, device='cuda:0')"
"tensor(1.9906, device='cuda:0')","tensor(-2.1240, device='cuda:0')","tensor(1.9811, device='cuda:0')"
"tensor(0.0626, device='cuda:0')","tensor(-2.4705, device='cuda:0')","tensor(4.7164, device='cuda:0')"
"tensor(4.1668, device='cuda:0')","tensor(-3.2525, device='cuda:0')","tensor(0.7128, device='cuda:0')"
"tensor(2.3654, device='cuda:0')","tensor(-2.8501, device='cuda:0')","tensor(2.4747, device='cuda:0')"
"tensor(2.9971, device='cuda:0')","tensor(-2.7725, device='cuda:0')","tensor(1.6639, device='cuda:0')"
"tensor(-2.3847, device='cuda:0')","tensor(0.9147, device='cuda:0')","tensor(2.6332, device='cuda:0')"
"tensor(0.0013, device='cuda:0')","tensor(-0.3861, device='cuda:0')","tensor(2.0087, device='cuda:0')"
"tensor(3.6892, device='cuda:0')","tensor(-3.0746, device='cuda:0')","tensor(1.1161, device='cuda:0')"
"tensor(0.1013, device='cuda:0')","tensor(-1.2596, device='cuda:0')","tensor(2.8187, device='cuda:0')"
"tensor(0.7539, device='cuda:0')","tensor(-0.7964, device='cuda:0')","tensor(0.8499, device='cuda:0')"
"tensor(1.4400, device='cuda:0')","tensor(-2.5838, device='cuda:0')","tensor(3.1681, device='cuda:0')"
"tensor(0.4496, device='cuda:0')","tensor(-2.6465, device='cuda:0')","tensor(4.4839, device='cuda:0')"
"tensor(1.0751, device='cuda:0')","tensor(-1.0511, device='cuda:0')","tensor(1.6228, device='cuda:0')"
"tensor(2.2890, device='cuda:0')","tensor(-2.4580, device='cuda:0')","tensor(1.9632, device='cuda:0')"
"tensor(0.5778, device='cuda:0')","tensor(-1.7238, device='cuda:0')","tensor(3.0641, device='cuda:0')"
"tensor(0.2948, device='cuda:0')","tensor(-1.1989, device='cuda:0')","tensor(2.7432, device='cuda:0')"
"tensor(1.5527, device='cuda:0')","tensor(-2.5175, device='cuda:0')","tensor(3.1834, device='cuda:0')"
"tensor(0.9328, device='cuda:0')","tensor(-1.4148, device='cuda:0')","tensor(2.2863, device='cuda:0')"
"tensor(3.9583, device='cuda:0')","tensor(-3.2051, device='cuda:0')","tensor(0.9503, device='cuda:0')"
"tensor(4.4072, device='cuda:0')","tensor(-3.4560, device='cuda:0')","tensor(0.8095, device='cuda:0')"
"tensor(0.5176, device='cuda:0')","tensor(-2.3923, device='cuda:0')","tensor(4.0324, device='cuda:0')"
"tensor(4.3611, device='cuda:0')","tensor(-2.9251, device='cuda:0')","tensor(-0.2124, device='cuda:0')"
"tensor(0.5262, device='cuda:0')","tensor(-1.5787, device='cuda:0')","tensor(2.8782, device='cuda:0')"
"tensor(0.1930, device='cuda:0')","tensor(-1.9760, device='cuda:0')","tensor(3.9569, device='cuda:0')"
"tensor(-1.0876, device='cuda:0')","tensor(-0.8291, device='cuda:0')","tensor(3.9173, device='cuda:0')"
"tensor(0.3362, device='cuda:0')","tensor(-2.3770, device='cuda:0')","tensor(4.2767, device='cuda:0')"
"tensor(1.1618, device='cuda:0')","tensor(-2.2377, device='cuda:0')","tensor(2.9520, device='cuda:0')"
"tensor(-0.3863, device='cuda:0')","tensor(-2.0464, device='cuda:0')","tensor(4.7055, device='cuda:0')"
"tensor(0.4379, device='cuda:0')","tensor(-2.0476, device='cuda:0')","tensor(3.6741, device='cuda:0')"
"tensor(2.6952, device='cuda:0')","tensor(-2.9016, device='cuda:0')","tensor(2.1375, device='cuda:0')"
"tensor(0.5024, device='cuda:0')","tensor(-2.4788, device='cuda:0')","tensor(4.2006, device='cuda:0')"
"tensor(0.2421, device='cuda:0')","tensor(-1.9959, device='cuda:0')","tensor(3.8700, device='cuda:0')"
"tensor(1.0755, device='cuda:0')","tensor(-2.3363, device='cuda:0')","tensor(3.3256, device='cuda:0')"
"tensor(0.5233, device='cuda:0')","tensor(-2.4191, device='cuda:0')","tensor(4.0823, device='cuda:0')"
"tensor(3.4454, device='cuda:0')","tensor(-3.6297, device='cuda:0')","tensor(2.0577, device='cuda:0')"
"tensor(-0.3462, device='cuda:0')","tensor(0.6702, device='cuda:0')","tensor(0.1325, device='cuda:0')"
